,numVotes
29947,65
29948,21
29949,23
29950,198
29951,7
29952,34
29953,18
29954,4663
29955,121
29956,179
29957,1484
29958,59
29959,52
29960,194
29961,16352
29962,16
29963,4756
29964,54
29965,1102
29966,7
29967,19
29968,26
29969,38
29970,10
29971,14
29972,307
29973,24
29974,365
29975,14
29976,456
29977,463
29978,9
29979,1874
29980,33
29981,57
29982,229
29983,11
29984,17194
29985,28
29986,279
29987,258
29988,11402
29989,37
29990,273
29991,50
29992,10
29993,50
29994,15
29995,79
29996,11
29997,694
29998,9
29999,20
30000,24
30001,371
30002,42
30003,217
30004,18
30005,9
30006,664281
30007,27
30008,37
30009,23
30010,18
30011,9
30012,9
30013,86
30014,48
30015,34
30016,21
30017,171
30018,3930
30019,736
30020,184
30021,442
30022,9
30023,6
30024,116
30025,472
30026,467
30027,591
30028,39
30029,20
30030,660
30031,7
30032,121
30033,178
30034,10
30035,19
30036,59
30037,6905
30038,10
30039,11
30040,9
30041,119
30042,5595
30043,199
30044,8411
30045,153
30046,161
30047,40
30048,77
30049,319
30050,84
30051,14
30052,13
30053,390
30054,40
30055,351
30056,121
30057,168349
30058,11
30059,2296
30060,61
30061,6
30062,37
30063,45
30064,110
30065,102
30066,10
30067,22
30068,55
30069,7628
30070,9
30071,26
30072,58
30073,12
30074,182
30075,164
30076,5119
30077,20
30078,1912
30079,13
30080,17
30081,18
30082,84
30083,253
30084,2009
30085,18
30086,218
30087,9519
30088,253
30089,8
30090,9
30091,350
30092,533
30093,232
30094,353
30095,515
30096,34
30097,31
30098,2684
30099,320
30100,23
30101,80
30102,119
30103,59
30104,5
30105,2484
30106,15
30107,21
30108,23
30109,17
30110,394
30111,94
30112,1289
30113,19
30114,238
30115,622
30116,41
30117,8
30118,8
30119,14
30120,392
30121,95
30122,45
30123,46
30124,1916
30125,14
30126,13
30127,89
30128,70
30129,435
30130,26
30131,7
30132,68
30133,1002
30134,1738
30135,134
30136,31
30137,6648
30138,14
30139,1108
30140,56
30141,13
30142,43
30143,214
30144,11
30145,64
30146,62
30147,481
30148,24405
30149,116
30150,16
30151,45
30152,603
30153,30
30154,98
30155,18
30156,10
30157,229
30158,839
30159,382
30160,10
30161,20
30162,203
30163,125
30164,57
30165,23
30166,23
30167,20
30168,16
30169,1028
30170,63419
30171,12
30172,5208
30173,842
30174,10
30175,421
30176,1069
30177,49460
30178,1470
30179,50
30180,12
30181,9
30182,1193
30183,12
30184,32
30185,185
30186,24935
30187,146
30188,14287
30189,31185
30190,23
30191,13
30192,12
30193,124
30194,13
30195,283
30196,16
30197,29
30198,47024
30199,38
30200,15
30201,112
30202,41
30203,83
30204,33508
30205,121
30206,141
30207,29
30208,10
30209,34
30210,18
30211,378
30212,94
30213,76
30214,676
30215,217
30216,12
30217,133
30218,13
30219,603650
30220,1560
30221,3415
30222,74
30223,143
30224,309
30225,1475
30226,167
30227,8
30228,46
30229,13
30230,48413
30231,323133
30232,1738
30233,12
30234,72
30235,50
30236,5
30237,13
30238,597
30239,76
30240,559735
30241,14
30242,54
30243,26
30244,16
30245,7
30246,22
30247,29
30248,14
30249,16
30250,82
30251,33
30252,117
30253,11
30254,273
30255,88
30256,2880
30257,11
30258,18
30259,17
30260,100
30261,99
30262,610
30263,122
30264,4450
30265,43
30266,16348
30267,46
30268,64
30269,10
30270,34
30271,8
30272,269
30273,131
30274,95
30275,323
30276,3858
30277,25
30278,85
30279,358
30280,76
30281,27
30282,154
30283,459
30284,563
30285,7
30286,397
30287,21
30288,30
30289,1360
30290,983
30291,58
30292,2399
30293,48
30294,343
30295,7
30296,24
30297,25
30298,14
30299,19
30300,8
30301,749
30302,19
30303,12
30304,139
30305,11
30306,8
30307,175
30308,6
30309,48
30310,1629
30311,170
30312,6
30313,133
30314,23
30315,272
30316,44
30317,23
30318,375
30319,444
30320,7
30321,18
30322,155
30323,171
30324,32
30325,647
30326,18
30327,14
30328,44
30329,100
30330,98
30331,1895
30332,38
30333,62
30334,40
30335,41
30336,4277
30337,221655
30338,71382
30339,73
30340,18
30341,68
30342,7
30343,210
30344,102
30345,74
30346,17
30347,70
30348,395
30349,23
30350,105
30351,69
30352,30
30353,14
30354,73
30355,321
30356,184
30357,26
30358,8
30359,20
30360,14
30361,15
30362,24
30363,13
30364,14
30365,16
30366,128
30367,30
30368,1041
30369,296
30370,31
30371,650
30372,330
30373,151
30374,14
30375,193
30376,201
30377,95
30378,95
30379,69
30380,132
30381,12410
30382,2719
30383,22
30384,361
30385,76
30386,1081
30387,42
30388,86
30389,352
30390,28
30391,236
30392,436
30393,197
30394,90
30395,36
30396,20
30397,23
30398,51
30399,12
30400,9
30401,15
30402,14
30403,13
30404,35
30405,15
30406,54
30407,1242
30408,31
30409,51
30410,27
30411,162
30412,7533
30413,19
30414,29
30415,24
30416,25
30417,22
30418,9
30419,57
30420,77
30421,79
30422,74
30423,128
30424,12
30425,22
30426,22
30427,12
30428,40
30429,6779
30430,522
30431,15
30432,17
30433,475
30434,141
30435,15
30436,17
30437,300
30438,81614
30439,26267
30440,805
30441,16
30442,9
30443,50
30444,19
30445,323
30446,30
30447,85
30448,10
30449,21
30450,27
30451,107969
30452,15
30453,524
30454,8
30455,478390
30456,10
30457,12
30458,16
30459,20
30460,203
30461,32
30462,26
30463,245642
30464,22
30465,1768
30466,11
30467,18
30468,31
30469,7
30470,18
30471,300
30472,152919
30473,9
30474,78
30475,66
30476,77
30477,7
30478,12
30479,29
30480,10
30481,27
30482,28
30483,50
30484,19
30485,29174
30486,23064
30487,18
30488,38
30489,110
30490,179
30491,142
30492,38
30493,38
30494,50
30495,47
30496,6
30497,55
30498,10
30499,15
30500,15
30501,17
30502,62
30503,248
30504,9
30505,45
30506,22
30507,17
30508,7
30509,20
30510,20
30511,68
30512,31
30513,19
30514,23
30515,51
30516,15
30517,25
30518,81
30519,2627
30520,50
30521,113
30522,91
30523,22
30524,14
30525,504
30526,25
30527,13
30528,88
30529,14
30530,54
30531,189
30532,9
30533,22
30534,31
30535,37
30536,61
30537,18
30538,445
30539,22
30540,1481
30541,48
30542,12
30543,15
30544,10
30545,80
30546,59
30547,7
30548,9
30549,49
30550,141
30551,320
30552,68
30553,10
30554,1530
30555,20
30556,21
30557,69
30558,32
30559,271
30560,37
30561,9
30562,20
30563,11
30564,382
30565,7
30566,14
30567,562
30568,90
30569,21462
30570,83
30571,9
30572,11
30573,13
30574,341
30575,10
30576,164
30577,21
30578,9
30579,13
30580,10
30581,29
30582,693
30583,17
30584,27
30585,15
30586,9
30587,10
30588,12
30589,17
30590,19
30591,8
30592,46
30593,754
30594,209576
30595,90
30596,8914
30597,104
30598,15
30599,17251
30600,15747
30601,83
30602,1054
30603,9227
30604,105
30605,33
30606,612
30607,24
30608,84
30609,852
30610,3115
30611,251
30612,8
30613,14
30614,113
30615,426
30616,515
30617,45
30618,1497
30619,75
30620,779
30621,35
30622,284
30623,479
30624,200
30625,67
30626,703
30627,94
30628,839
30629,1324
30630,990
30631,325
30632,181
30633,30
30634,16
30635,10
30636,1046
30637,580
30638,1746
30639,42957
30640,41036
30641,365
30642,8858
30643,837
30644,11197
30645,172
30646,64
30647,130
30648,547
30649,127069
30650,1587
30651,45
30652,16
30653,183
30654,73
30655,53
30656,34
30657,167
30658,496
30659,119
30660,38714
30661,4402
30662,4891
30663,18
30664,776
30665,159
30666,56
30667,91
30668,284
30669,208
30670,27706
30671,1870
30672,93
30673,10861
30674,165
30675,104334
30676,37
30677,108
30678,745
30679,3781
30680,27
30681,634
30682,1576
30683,17
30684,5168
30685,5637
30686,3032
30687,123
30688,171
30689,416476
30690,898
30691,54
30692,18
30693,796
30694,20
30695,1054358
30696,22
30697,594
30698,40
30699,331
30700,39
30701,307
30702,8
30703,10
30704,44
30705,3699
30706,77
30707,13189
30708,398
30709,679
30710,241
30711,10
30712,55945
30713,76564
30714,29161
30715,15677
30716,86
30717,2016
30718,29854
30719,302
30720,1006
30721,152
30722,34
30723,15
30724,19
30725,124
30726,330
30727,127
30728,37754
30729,21
30730,24
30731,11
30732,21058
30733,57
30734,95
30735,584
30736,52
30737,99
30738,76
30739,12
30740,406
30741,243
30742,56
30743,169
30744,41189
30745,9
30746,8
30747,15574
30748,32
30749,147
30750,112115
30751,229039
30752,616
30753,81
30754,32
30755,23
30756,95
30757,960
30758,40
30759,19
30760,24547
30761,23
30762,29
30763,74
30764,796
30765,170
30766,381
30767,64947
30768,54694
30769,2274
30770,782
30771,58
30772,11
30773,1582
30774,405
30775,116
30776,2572
30777,97
30778,816
30779,15749
30780,280205
30781,22
30782,13
30783,11
30784,209
30785,230
30786,385
30787,850
30788,404
30789,129559
30790,306
30791,263
30792,21
30793,104
30794,17
30795,289
30796,5187
30797,503
30798,161
30799,614
30800,564
30801,378469
30802,407
30803,21225
30804,701
30805,10
30806,14
30807,20
30808,543
30809,138
30810,418
30811,160
30812,279
30813,118
30814,2757
30815,17
30816,300
30817,55
30818,25
30819,13
30820,2185
30821,58
30822,189
30823,145
30824,266
30825,3220
30826,12
30827,44
30828,717
30829,86
30830,113
30831,20
30832,468
30833,26938
30834,1569
30835,1463
30836,1464
30837,197
30838,1200
30839,33
30840,162
30841,314
30842,11
30843,11
30844,661
30845,21134
30846,193
30847,9394
30848,996
30849,194
30850,54
30851,179
30852,583
30853,22526
30854,84
30855,54
30856,1249
30857,532
30858,10
30859,625
30860,217935
30861,147
30862,1249
30863,34
30864,185
30865,12
30866,3643
30867,113
30868,1907
30869,581
30870,117
30871,106
30872,2858
30873,264
30874,14968
30875,4640
30876,810
30877,11
30878,68
30879,2265
30880,19
30881,331
30882,467
30883,289
30884,2488
30885,52
30886,200
30887,191
30888,87
30889,39
30890,1149
30891,337
30892,7064
30893,464
30894,11
30895,372
30896,24
30897,430
30898,142
30899,207
30900,11512
30901,339
30902,18
30903,23
30904,191
30905,2439
30906,115
30907,31
30908,4663
30909,50
30910,692
30911,79
30912,1977
30913,3819
30914,503
30915,24
30916,156
30917,28
30918,21
30919,88
30920,19
30921,18
30922,8
30923,130
30924,4009
30925,1405
30926,17
30927,1404
30928,37
30929,69
30930,14690
30931,102
30932,1104
30933,90
30934,12
30935,328
30936,53
30937,36
30938,98
30939,136
30940,16
30941,763
30942,110
30943,125
30944,85
30945,55
30946,7
30947,12
30948,918
30949,15
30950,53
30951,12849
30952,88
30953,12
30954,27
30955,171
30956,265
30957,18
30958,1068
30959,257
30960,1239
30961,619
30962,23
30963,253
30964,285
30965,15
30966,228
30967,3725
30968,75
30969,15
30970,774
30971,9
30972,15
30973,2376
30974,137
30975,462
30976,75
30977,32
30978,112938
30979,580
30980,900
30981,84
30982,329
30983,14
30984,9
30985,295
30986,461
30987,17
30988,40
30989,30
30990,100
30991,1334
30992,119
30993,256
30994,30
30995,74
30996,20
30997,34
30998,5473
30999,72584
31000,130
31001,50
31002,17
31003,257
31004,40
31005,12
31006,62
31007,8531
31008,74
31009,32
31010,37
31011,12
31012,132
31013,27
31014,159099
31015,247
31016,69
31017,1012
31018,126
31019,73
31020,39
31021,18
31022,26
31023,9
31024,34
31025,12
31026,12
31027,75
31028,9
31029,286
31030,15
31031,51
31032,3934
31033,134
31034,18
31035,9
31036,7
31037,47
31038,14
31039,133
31040,477
31041,17
31042,196
31043,3221
31044,48
31045,3502
31046,10
31047,13
31048,18
31049,2201
31050,99
31051,424
31052,7
31053,352
31054,7960
31055,156
31056,80
31057,475
31058,860
31059,91
31060,1049
31061,6464
31062,608
31063,926
31064,37
31065,223
31066,2812
31067,34
31068,85
31069,23
31070,92
31071,29
31072,1997
31073,10
31074,19
31075,98
31076,35
31077,113
31078,8
31079,21
31080,14
31081,323
31082,13
31083,15
31084,28
31085,66
31086,79
31087,17
31088,1957
31089,3617
31090,238
31091,6118
31092,26724
31093,960
31094,491
31095,3870
31096,120
31097,106986
31098,139
31099,10409
31100,143
31101,2785
31102,84
31103,31
31104,1165
31105,11
31106,11
31107,730
31108,28
31109,132
31110,29
31111,14
31112,138
31113,32
31114,8
31115,10
31116,24053
31117,56
31118,451
31119,2708
31120,3174
31121,217
31122,231
31123,380
31124,216
31125,61
31126,231
31127,121
31128,464
31129,30
31130,4445
31131,23
31132,52
31133,3521
31134,282
31135,11
31136,221
31137,24781
31138,2159
31139,273
31140,1317
31141,202
31142,213
31143,1758
31144,16
31145,9
31146,21
31147,1261
31148,845
31149,200
31150,47
31151,1521
31152,23
31153,1024
31154,340
31155,22
31156,297
31157,273
31158,140
31159,47
31160,55
31161,16
31162,22
31163,239
31164,23
31165,90
31166,183
31167,2988
31168,112
31169,572
31170,47
31171,9747
31172,61
31173,248
31174,142055
31175,52
31176,3731
31177,1038
31178,111
31179,100
31180,29
31181,24
31182,46
31183,9
31184,4564
31185,51
31186,14
31187,58
31188,9
31189,7
31190,11
31191,24
31192,13
31193,101
31194,36
31195,41
31196,12
31197,19
31198,58
31199,14
31200,9
31201,1475
31202,2778
31203,37
31204,98
31205,32
31206,775
31207,17
31208,8
31209,17
31210,947
31211,145
31212,14
31213,10
31214,340
31215,11
31216,9
31217,36
31218,374198
31219,7227
31220,72
31221,6
31222,106825
31223,9
31224,110
31225,43
31226,20
31227,565700
31228,18
31229,36
31230,116
31231,127
31232,23
31233,17
31234,51
31235,22
31236,11
31237,25
31238,21
31239,464
31240,388
31241,261
31242,25
31243,9
31244,9849
31245,1006
31246,23
31247,7
31248,14
31249,17
31250,171
31251,265
31252,36
31253,11
31254,65
31255,26
31256,15
31257,35
31258,66
31259,161
31260,92
31261,49
31262,103
31263,87
31264,3989
31265,8
31266,299
31267,58
31268,45
31269,55
31270,29
31271,167
31272,474
31273,16
31274,194
31275,21
31276,118
31277,17
31278,9
31279,44
31280,8
31281,30
31282,413
31283,75427
31284,24
31285,50
31286,128
31287,481
31288,17
31289,3193
31290,48
31291,819
31292,1574
31293,48
31294,36
31295,14
31296,56
31297,12
31298,25
31299,261
31300,19
31301,40065
31302,320
31303,23
31304,38
31305,71
31306,26
31307,90
31308,22
31309,64
31310,75
31311,24
31312,2456
31313,510
31314,20984
31315,8529
31316,31
31317,62
31318,1277
31319,19
31320,8
31321,23
31322,13
31323,41
31324,1511
31325,1136
31326,21
31327,1215
31328,2461
31329,35
31330,14
31331,14
31332,8
31333,24
31334,20
31335,8
31336,8
31337,16
31338,11
31339,11
31340,61
31341,64
31342,47
31343,10
31344,8
31345,56
31346,27
31347,12
31348,180
31349,136
31350,33
31351,12
31352,22
31353,17
31354,21
31355,48
31356,11477
31357,75
31358,18389
31359,5039
31360,23
31361,27
31362,238
31363,6
31364,508
31365,332
31366,134
31367,53
31368,405
31369,15
31370,17
31371,20
31372,10
31373,416
31374,18
31375,51
31376,633
31377,26
31378,23
31379,8
31380,19
31381,49
31382,78
31383,13
31384,10
31385,20
31386,403
31387,3130
31388,542
31389,86
31390,27
31391,13
31392,41
31393,510
31394,17
31395,99588
31396,22
31397,106
31398,73
31399,25
31400,17
31401,35
31402,6
31403,31
31404,25
31405,54
31406,23
31407,144
31408,35
31409,27
31410,665
31411,22247
31412,7
31413,29
31414,132
31415,80
31416,45
31417,86834
31418,50
31419,11
31420,36
31421,59
31422,52
31423,186
31424,166
31425,8
31426,22890
31427,10415
31428,33
31429,38
31430,35
31431,23
31432,174709
31433,14
31434,52
31435,2706
31436,18
31437,289
31438,14
31439,31
31440,13
31441,292
31442,20
31443,123
31444,16
31445,22
31446,9
31447,18
31448,151
31449,13
31450,14
31451,154
31452,245
31453,6
31454,35163
31455,19
31456,179
31457,23
31458,33
31459,9
31460,15
31461,15
31462,455
31463,9
31464,16263
31465,40
31466,22
31467,11
31468,638
31469,621
31470,36
31471,500
31472,1457
31473,1655
31474,8
31475,19
31476,11
31477,9
